asmbl14_8 488 569
asmbl14_8 618 824
asmbl14_8 879 1146

asmbl14_9 100 165
asmbl14_9 271 366
asmbl14_9 479 555
asmbl14_9 606 813
asmbl14_9 872 1113
asmbl14_9 1172 1446
asmbl14_9 1493 1644
asmbl14_9 1697 1761
asmbl14_9 1810 2140

asmbl14_10 100 196
asmbl14_10 248 381
asmbl14_10 456 514
asmbl14_10 561 594
asmbl14_10 659 732
asmbl14_10 784 958
asmbl14_10 1005 1139
asmbl14_10 1188 1391

asmbl14_11 100 334
asmbl14_11 387 650
asmbl14_11 710 1077
asmbl14_11 1136 1210

asmbl14_12 100 509
asmbl14_12 579 752
asmbl14_12 814 865

asmbl15_1 100 125
asmbl15_1 173 643
asmbl15_1 691 838
asmbl15_1 886 1353

asmbl15_2 100 272
asmbl15_2 326 566
asmbl15_2 607 818
asmbl15_2 865 1129
asmbl15_2 1180 1384
asmbl15_2 1436 1518
asmbl15_2 1574 1630
asmbl15_2 1681 1910
asmbl15_2 1976 2060

asmbl15_3 100 124
asmbl15_3 192 219
asmbl15_3 278 480
asmbl15_3 555 863
asmbl15_3 916 1015
asmbl15_3 1068 1099
asmbl15_3 1155 1202
asmbl15_3 1260 1365
asmbl15_3 1420 1646
asmbl15_3 1711 1772
asmbl15_3 1826 2138
asmbl15_3 2201 2273
asmbl15_3 2330 2398
asmbl15_3 2453 2615
asmbl15_3 2678 2753
asmbl15_3 2801 3015

asmbl15_4 100 120
asmbl15_4 175 274
asmbl15_4 321 671
asmbl15_4 721 1319

asmbl15_5 100 113
asmbl15_5 161 195
asmbl15_5 255 428
asmbl15_5 480 683
asmbl15_5 739 1063
asmbl15_5 1111 1218
asmbl15_5 1268 1529

asmbl15_6 100 365
asmbl15_6 420 517
asmbl15_6 574 681
asmbl15_6 744 865

asmbl15_7 100 184
asmbl15_7 366 511
asmbl15_7 588 890
asmbl15_7 941 1105
asmbl15_7 1155 1496
asmbl15_7 1550 1585

asmbl15_8 100 184
asmbl15_8 366 511
asmbl15_8 588 890
asmbl15_8 941 1105
asmbl15_8 1155 1496
asmbl15_8 1550 1585

asmbl15_9 100 153
asmbl15_9 252 335
asmbl15_9 403 489
asmbl15_9 544 673
asmbl15_9 736 905
asmbl15_9 958 1012
asmbl15_9 1067 1145
asmbl15_9 1209 1311
asmbl15_9 1361 1413
asmbl15_9 1462 1540
asmbl15_9 1598 1701
asmbl15_9 1807 1858
asmbl15_9 1916 2005

asmbl15_10 100 118
asmbl15_10 171 252
asmbl15_10 298 366
asmbl15_10 413 1176
asmbl15_10 1231 1371
asmbl15_10 1425 1483

asmbl16_1 100 194
asmbl16_1 294 330
asmbl16_1 400 484
asmbl16_1 569 1110
asmbl16_1 1177 1266
asmbl16_1 1330 1347

asmbl16_2 100 160
asmbl16_2 219 469
asmbl16_2 517 546
asmbl16_2 609 906
asmbl16_2 972 1261

asmbl16_3 100 102
asmbl16_3 154 346
asmbl16_3 468 577
asmbl16_3 633 1092
asmbl16_3 1150 1250

asmbl16_4 100 154
asmbl16_4 219 283
asmbl16_4 361 403
asmbl16_4 469 548
asmbl16_4 609 686
asmbl16_4 753 936
asmbl16_4 983 1074

asmbl16_5 100 508
asmbl16_5 562 785
asmbl16_5 838 943
asmbl16_5 1002 1147
asmbl16_5 1202 1324

asmbl16_6 100 1875

asmbl16_7 100 334
asmbl16_7 395 526
asmbl16_7 580 1231
asmbl16_7 1286 1352

asmbl17_1 100 181
asmbl17_1 316 396
asmbl17_1 464 576
asmbl17_1 639 1073
asmbl17_1 1125 1193

asmbl17_2 100 309
asmbl17_2 425 503
asmbl17_2 560 605
asmbl17_2 657 767
asmbl17_2 831 890
asmbl17_2 945 987

asmbl17_3 100 115
asmbl17_3 654 766
asmbl17_3 826 909
asmbl17_3 969 1082
asmbl17_3 1158 1232

asmbl17_4 100 207
asmbl17_4 299 325
asmbl17_4 390 436
asmbl17_4 487 599
asmbl17_4 655 887
asmbl17_4 944 1138
asmbl17_4 1194 1532
asmbl17_4 1608 1613

asmbl17_5 100 276
asmbl17_5 415 482
asmbl17_5 592 785
asmbl17_5 945 1081

asmbl17_6 100 112
asmbl17_6 259 345
asmbl17_6 393 476
asmbl17_6 535 817
asmbl17_6 882 894

asmbl17_7 100 230
asmbl17_7 294 453
asmbl17_7 650 784
asmbl17_7 896 1015

asmbl17_8 100 249
asmbl17_8 319 422
asmbl17_8 505 664
asmbl17_8 761 1246

asmbl17_9 100 189
asmbl17_9 387 515
asmbl17_9 602 715
asmbl17_9 1181 1318

asmbl17_10 100 211
asmbl17_10 308 357
asmbl17_10 433 510
asmbl17_10 576 806

asmbl17_11 100 180
asmbl17_11 262 286
asmbl17_11 377 518
asmbl17_11 654 730
asmbl17_11 834 883

asmbl18_1 100 216

asmbl18_2 100 204

asmbl18_3 100 164
asmbl18_3 256 385
asmbl18_3 455 692
asmbl18_3 748 791

asmbl18_4 100 484
asmbl18_4 546 692
asmbl18_4 748 858
asmbl18_4 918 1000

asmbl18_5 100 182
asmbl18_5 392 462
asmbl18_5 690 758
asmbl18_5 893 972

asmbl18_6 100 159
asmbl18_6 221 534
asmbl18_6 618 780

asmbl18_7 100 226
asmbl18_7 281 292
asmbl18_7 349 375
asmbl18_7 437 538
asmbl18_7 603 829

asmbl18_8 100 255
asmbl18_8 316 477
asmbl18_8 534 971
asmbl18_8 1034 1128
asmbl18_8 1183 1315

asmbl18_9 100 168
asmbl18_9 242 289
asmbl18_9 430 611
asmbl18_9 668 795
asmbl18_9 854 962
asmbl18_9 1011 1197
asmbl18_9 1249 1412
asmbl18_9 1465 1683
asmbl18_9 1744 2136
asmbl18_9 2180 2268
asmbl18_9 2340 2380

asmbl18_10 100 217
asmbl18_10 272 951
asmbl18_10 1012 1113

asmbl18_11 100 285
asmbl18_11 341 595
asmbl18_11 651 855
asmbl18_11 907 1700
asmbl18_11 1755 2019
asmbl18_11 2085 3250
asmbl18_11 3312 3485

asmbl18_12 100 159
asmbl18_12 215 471
asmbl18_12 567 728
asmbl18_12 779 1323
asmbl18_12 1386 1540

asmbl18_13 100 155
asmbl18_13 220 426
asmbl18_13 477 603
asmbl18_13 669 748
asmbl18_13 807 930
asmbl18_13 986 1246
asmbl18_13 1299 1580
asmbl18_13 1631 1714
asmbl18_13 1772 1867

asmbl18_14 100 142
asmbl18_14 178 368
asmbl18_14 421 966

asmbl18_15 100 267
asmbl18_15 328 469
asmbl18_15 534 613
asmbl18_15 676 885
asmbl18_15 968 1222

asmbl19_1 100 209
asmbl19_1 264 318
asmbl19_1 371 464
asmbl19_1 524 602
asmbl19_1 677 732
asmbl19_1 794 939
asmbl19_1 989 1057
asmbl19_1 1121 1153

asmbl19_2 100 121
asmbl19_2 323 427
asmbl19_2 485 784
asmbl19_2 834 850

asmbl19_3 100 251
asmbl19_3 323 399
asmbl19_3 464 562
asmbl19_3 619 716

asmbl19_4 100 139
asmbl19_4 205 462
asmbl19_4 534 1102
asmbl19_4 1150 1230

asmbl19_5 100 130
asmbl19_5 181 957
asmbl19_5 1005 1741
asmbl19_5 1791 1994

asmbl19_6 100 150
asmbl19_6 357 384
asmbl19_6 452 475
asmbl19_6 529 788
asmbl19_6 843 885
asmbl19_6 958 995
asmbl19_6 1048 1094
asmbl19_6 1145 1271
asmbl19_6 1330 1347

asmbl19_7 100 440
asmbl19_7 497 530
asmbl19_7 585 677
asmbl19_7 719 822
asmbl19_7 877 1099

asmbl19_8 100 107
asmbl19_8 320 419
asmbl19_8 482 548
asmbl19_8 597 698
asmbl19_8 755 792
asmbl19_8 840 901
asmbl19_8 955 1009

asmbl2_1 100 262
asmbl2_1 318 717
asmbl2_1 768 959
asmbl2_1 1013 1230
asmbl2_1 1283 1686

asmbl2_2 100 264
asmbl2_2 322 693
asmbl2_2 750 785

asmbl2_3 100 162
asmbl2_3 206 362
asmbl2_3 410 702
asmbl2_3 754 805
asmbl2_3 854 904
asmbl2_3 962 972

asmbl2_4 100 114
asmbl2_4 180 299
asmbl2_4 403 491
asmbl2_4 629 668

asmbl2_5 100 119
asmbl2_5 172 406
asmbl2_5 461 639
asmbl2_5 698 743

asmbl2_6 100 121
asmbl2_6 183 230
asmbl2_6 284 327
asmbl2_6 397 503
asmbl2_6 608 679
asmbl2_6 737 818
asmbl2_6 880 921

asmbl2_7 100 102
asmbl2_7 219 301
asmbl2_7 580 650
asmbl2_7 703 793
asmbl2_7 844 1027

asmbl2_8 100 105
asmbl2_8 757 799
asmbl2_8 929 1374
asmbl2_8 1426 1579
asmbl2_8 1632 2639
asmbl2_8 2685 2746
asmbl2_8 2802 2943
asmbl2_8 2997 3119
asmbl2_8 3167 3237

asmbl2_9 100 170
asmbl2_9 285 409
asmbl2_9 462 796
asmbl2_9 856 1028
asmbl2_9 1076 1085

asmbl2_10 100 180
asmbl2_10 252 329
asmbl2_10 409 458
asmbl2_10 520 578
asmbl2_10 628 692
asmbl2_10 746 820

asmbl2_11 100 107
asmbl2_11 158 384
asmbl2_11 478 580
asmbl2_11 636 753

asmbl2_12 100 254
asmbl2_12 360 476
asmbl2_12 548 646
asmbl2_12 705 932
asmbl2_12 983 1607
asmbl2_12 1661 1783

asmbl2_13 100 240
asmbl2_13 300 535
asmbl2_13 591 808
asmbl2_13 861 1526
asmbl2_13 1580 2020
asmbl2_13 2077 2544
asmbl2_13 2595 2647

asmbl2_14 100 127
asmbl2_14 175 275
asmbl2_14 323 649
asmbl2_14 704 1656
asmbl2_14 1722 1980
asmbl2_14 2051 2542
asmbl2_14 2610 2686
asmbl2_14 2748 3009
asmbl2_14 3084 3134

asmbl2_15 100 155
asmbl2_15 254 464
asmbl2_15 547 767
asmbl2_15 817 872
asmbl2_15 926 1140
asmbl2_15 1187 1268
asmbl2_15 1328 1482

asmbl2_16 100 167
asmbl2_16 223 328
asmbl2_16 395 523
asmbl2_16 584 803
asmbl2_16 867 983
asmbl2_16 1037 1158

asmbl2_17 100 167
asmbl2_17 223 328
asmbl2_17 395 523
asmbl2_17 584 862

asmbl2_18 100 119
asmbl2_18 262 355
asmbl2_18 408 478
asmbl2_18 533 755

asmbl2_19 100 118
asmbl2_19 582 738
asmbl2_19 792 937
asmbl2_19 985 1097
asmbl2_19 1152 1299
asmbl2_19 1353 1428
asmbl2_19 1481 1516
asmbl2_19 1602 1689

asmbl2_20 100 222
asmbl2_20 279 522
asmbl2_20 570 651
asmbl2_20 704 754
asmbl2_20 807 911
asmbl2_20 976 1235
asmbl2_20 1292 1668
asmbl2_20 1726 1818
asmbl2_20 1868 2020

asmbl2_21 100 221
asmbl2_21 274 376
asmbl2_21 429 666
asmbl2_21 707 874
asmbl2_21 927 1001
asmbl2_21 1051 1381
asmbl2_21 1437 1512

asmbl2_22 100 281
asmbl2_22 347 404
asmbl2_22 467 539
asmbl2_22 601 661
asmbl2_22 748 805
asmbl2_22 877 1323
asmbl2_22 1558 1652
asmbl2_22 1717 1827
asmbl2_22 1940 2108

asmbl2_23 100 108
asmbl2_23 347 439
asmbl2_23 501 654
asmbl2_23 709 756
asmbl2_23 807 951
asmbl2_23 1004 1019

asmbl20_1 100 1491
asmbl20_1 1542 2791
asmbl20_1 2843 2928
asmbl20_1 2979 5059
asmbl20_1 5116 5478
asmbl20_1 5531 6231
asmbl20_1 6286 6513
asmbl20_1 6619 6724

asmbl20_2 100 247
asmbl20_2 349 433
asmbl20_2 488 545
asmbl20_2 610 667
asmbl20_2 774 820
asmbl20_2 923 1000
asmbl20_2 1100 1255

asmbl20_3 100 200
asmbl20_3 266 678
asmbl20_3 736 810
asmbl20_3 861 1042

asmbl20_4 100 165
asmbl20_4 219 326
asmbl20_4 387 621
asmbl20_4 679 861
asmbl20_4 917 1029

asmbl20_5 100 186
asmbl20_5 267 398
asmbl20_5 465 794

asmbl21_1 100 600
asmbl21_1 658 726
asmbl21_1 786 1043
asmbl21_1 1103 1126

asmbl21_2 100 154
asmbl21_2 236 328
asmbl21_2 385 477
asmbl21_2 534 611
asmbl21_2 661 725
asmbl21_2 783 914
asmbl21_2 961 993

asmbl21_3 100 209
asmbl21_3 264 447
asmbl21_3 526 630
asmbl21_3 681 908
asmbl21_3 965 1012

asmbl21_4 100 200
asmbl21_4 253 481
asmbl21_4 531 878

asmbl21_5 100 200
asmbl21_5 253 481
asmbl21_5 531 878

asmbl22_1 100 135
asmbl22_1 191 298
asmbl22_1 358 423
asmbl22_1 484 929
asmbl22_1 979 1237

asmbl23_1 100 108
asmbl23_1 379 457
asmbl23_1 531 634
asmbl23_1 698 914
asmbl23_1 972 973

asmbl23_2 100 208
asmbl23_2 272 491
asmbl23_2 550 669
asmbl23_2 739 814
asmbl23_2 1007 1272
asmbl23_2 1327 1480

asmbl24_1 100 301
asmbl24_1 712 860
asmbl24_1 1158 2237
asmbl24_1 2299 2568

asmbl24_2 100 159
asmbl24_2 264 313
asmbl24_2 387 633
asmbl24_2 720 746

asmbl24_3 100 126
asmbl24_3 179 294
asmbl24_3 348 431
asmbl24_3 483 567

asmbl24_4 100 107
asmbl24_4 231 270
asmbl24_4 322 407
asmbl24_4 461 608
asmbl24_4 662 1687
asmbl24_4 1737 2137
asmbl24_4 2184 2415
asmbl24_4 2475 2549
asmbl24_4 2630 2779

asmbl25_1 100 153
asmbl25_1 202 513
asmbl25_1 561 880
asmbl25_1 944 1012
asmbl25_1 1073 1239
asmbl25_1 1312 1694

asmbl25_2 100 380
asmbl25_2 452 654
asmbl25_2 717 803
asmbl25_2 1017 1114
asmbl25_2 1192 1366
asmbl25_2 1449 1848
asmbl25_2 1910 1976

asmbl25_3 100 288
asmbl25_3 356 535
asmbl25_3 606 813
asmbl25_3 860 965
asmbl25_3 1013 1388
asmbl25_3 1457 1611
asmbl25_3 1667 1742
asmbl25_3 1803 1895
asmbl25_3 1952 1963

asmbl25_4 100 522
asmbl25_4 573 612
asmbl25_4 662 734
asmbl25_4 795 1044
asmbl25_4 1106 1162

asmbl26_1 100 744
asmbl26_1 977 1036
asmbl26_1 1090 1163
asmbl26_1 1211 1302
asmbl26_1 1350 1605
asmbl26_1 1656 2434
asmbl26_1 2499 2509

asmbl26_2 100 135
asmbl26_2 187 403
asmbl26_2 456 552
asmbl26_2 597 1058
asmbl26_2 1118 1169

asmbl26_3 100 271
asmbl26_3 333 527
asmbl26_3 575 712
asmbl26_3 768 881
asmbl26_3 941 1119

asmbl27_1 100 299
asmbl27_1 350 507
asmbl27_1 557 1001
asmbl27_1 1592 2942
asmbl27_1 2962 3201

asmbl27_2 100 156
asmbl27_2 257 550
asmbl27_2 596 1274
asmbl27_2 1327 1844
asmbl27_2 1903 1905

asmbl28_1 100 160
asmbl28_1 223 337
asmbl28_1 393 462
asmbl28_1 524 694

asmbl28_2 100 183
asmbl28_2 241 362
asmbl28_2 418 561
asmbl28_2 612 681

asmbl28_3 100 156
asmbl28_3 223 348
asmbl28_3 408 528
asmbl28_3 595 778
asmbl28_3 829 1202
asmbl28_3 1253 1428

asmbl28_4 100 175
asmbl28_4 230 325
asmbl28_4 385 572
asmbl28_4 624 659

asmbl29_1 100 267
asmbl29_1 319 374
asmbl29_1 426 572
asmbl29_1 633 817
asmbl29_1 871 1131
asmbl29_1 1186 1274

asmbl29_2 100 657
asmbl29_2 742 863
asmbl29_2 908 1265

asmbl29_3 100 141
asmbl29_3 198 338
asmbl29_3 396 500
asmbl29_3 559 585

asmbl29_4 100 106
asmbl29_4 165 194
asmbl29_4 256 628
asmbl29_4 692 1133

asmbl3_1 100 238
asmbl3_1 292 586
asmbl3_1 637 1004
asmbl3_1 1068 1144

asmbl3_2 100 213
asmbl3_2 261 343
asmbl3_2 395 570
asmbl3_2 623 1957
asmbl3_2 2013 2050

asmbl3_3 100 105
asmbl3_3 163 281
asmbl3_3 336 523
asmbl3_3 562 651
asmbl3_3 702 1012
asmbl3_3 1069 1302

asmbl3_4 100 192
asmbl3_4 428 514
asmbl3_4 581 981
asmbl3_4 1031 1179
asmbl3_4 1231 1486
asmbl3_4 1539 1683
asmbl3_4 1743 1973
asmbl3_4 2026 2364
asmbl3_4 2419 2983
asmbl3_4 3035 3288

asmbl3_5 100 174
asmbl3_5 850 911
asmbl3_5 964 1102
asmbl3_5 1161 1422
asmbl3_5 1485 1531

asmbl3_6 100 126
asmbl3_6 181 213
asmbl3_6 276 338
asmbl3_6 402 501
asmbl3_6 574 629

asmbl3_7 100 131
asmbl3_7 207 306
asmbl3_7 438 624
asmbl3_7 733 795
asmbl3_7 847 900
asmbl3_7 974 1023

asmbl3_8 100 240
asmbl3_8 290 536
asmbl3_8 593 1093
asmbl3_8 1148 1563

asmbl30_1 100 102
asmbl30_1 526 653
asmbl30_1 775 869
asmbl30_1 923 948

asmbl30_2 100 182
asmbl30_2 240 458
asmbl30_2 506 607
asmbl30_2 662 857
asmbl30_2 907 1233
asmbl30_2 1291 1407

asmbl30_3 100 117
asmbl30_3 218 298
asmbl30_3 739 913
asmbl30_3 973 1079
asmbl30_3 1134 1212
asmbl30_3 1265 1818
asmbl30_3 1870 2041
asmbl30_3 2092 2138

asmbl30_4 100 137
asmbl30_4 189 768

asmbl30_5 100 244
asmbl30_5 558 628

asmbl30_6 100 220
asmbl30_6 320 403
asmbl30_6 467 636
asmbl30_6 695 834
asmbl30_6 887 962
asmbl30_6 1012 1068

asmbl30_7 100 143
asmbl30_7 197 404
asmbl30_7 452 560
asmbl30_7 610 698
asmbl30_7 752 839
asmbl30_7 893 1059
asmbl30_7 1109 1264

asmbl31_1 100 334
asmbl31_1 447 578
asmbl31_1 639 1290
asmbl31_1 1349 1415

asmbl31_2 100 111
asmbl31_2 164 203
asmbl31_2 264 365
asmbl31_2 416 535
asmbl31_2 583 2402
asmbl31_2 2452 3177
asmbl31_2 3245 3571
asmbl31_2 3631 3903
asmbl31_2 3967 4209

asmbl31_3 100 222
asmbl31_3 287 429
asmbl31_3 484 884
asmbl31_3 948 1011
asmbl31_3 1062 1317

asmbl31_4 100 153
asmbl31_4 207 351
asmbl31_4 410 522
asmbl31_4 576 1307

asmbl31_5 100 166
asmbl31_5 222 940
asmbl31_5 1118 1249
asmbl31_5 1308 1328

asmbl31_6 100 152
asmbl31_6 219 306
asmbl31_6 370 518
asmbl31_6 603 696

asmbl32_1 100 456
asmbl32_1 507 669
asmbl32_1 777 947
asmbl32_1 1003 1058
asmbl32_1 1107 1259
